playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480935,2022,Lawrence Pilut,BUF,D,other,17,248.0,6.0,3.27,0.04,0.52,0.13,0.44,0.17,0.46,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,1256.0,0.0,2.0,1.0,1.0,0.65,0.04,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.06,0.06,0.06,3.66,0.96,0.96,0.96,0.96,3.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,1.0,0.08,0.22,0.67,0.0,0.0,0.0,7.0,5.0,5.0,0.04,0.0,0.0,1.01,1.01,1.01,3.96,3.67,23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8480935,2022,Lawrence Pilut,BUF,D,all,17,13052.0,334.0,4.45,0.4,0.49,0.5,0.52,0.5,0.5,86.0,12.27,0.34,0.64,3.47,0.38,7.37,5.8,0.33,0.35,0.34,0.0,2.0,14.0,4.0,4.0,22.0,3.0,1.0,0.0,0.0,5.0,1.0,6.0,5.0,13.0,17.0,0.0,0.0,0.0,6.0,3.0,5.0,17.0,1.0,0.0,0.26,0.08,0.0,1.0,0.0,0.0,21.72,18.0,17.84,3.0,0.13,0.0,0.03,0.43,0.44,0.43,334.0,26.0,42.0,38.0,228.0,72.0,44.0,40.0,178.0,0.0,0.0,48484.0,0.0,6.0,3.0,16.0,100.78,8.23,7.62,8.1,7.52,99.0,41.0,44.0,184.0,9.0,8.0,0.0,107.0,27.0,6.0,3.37,3.13,1.73,7.0,1.0,1.0,184.29,140.0,138.99,1.35,1.52,1.52,8.06,7.97,7.76,102.16,12.45,11.57,12.4,11.53,105.0,36.0,43.0,184.0,16.0,12.0,3.0,98.0,30.0,13.0,3.47,3.95,5.03,7.0,7.0,2.0,184.59,141.0,141.66,1.53,2.96,3.03,10.95,10.92,10.74,46.68,49.33,784.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0
8480935,2022,Lawrence Pilut,BUF,D,5on5,17,11796.0,291.0,4.45,0.45,0.46,0.53,0.53,0.53,0.51,86.0,12.27,0.34,0.64,3.47,0.38,7.37,5.8,0.33,0.35,0.34,0.0,2.0,14.0,4.0,4.0,22.0,3.0,1.0,0.0,0.0,5.0,1.0,6.0,5.0,13.0,17.0,0.0,0.0,0.0,5.0,3.0,5.0,17.0,1.0,0.0,0.26,0.08,0.0,1.0,0.0,0.0,21.72,18.0,17.84,3.0,0.13,0.0,0.03,0.43,0.44,0.43,291.0,24.0,31.0,38.0,198.0,68.0,39.0,33.0,151.0,0.0,0.0,35946.0,0.0,4.0,2.0,15.0,96.18,7.89,7.29,7.77,7.19,96.0,37.0,40.0,173.0,9.0,8.0,0.0,101.0,26.0,6.0,3.16,3.01,1.73,7.0,1.0,1.0,173.29,133.0,131.99,1.28,1.52,1.52,7.66,7.57,7.36,86.1,9.56,8.72,9.51,8.68,90.0,29.0,36.0,155.0,13.0,12.0,3.0,83.0,26.0,10.0,2.96,3.54,3.06,6.0,7.0,0.0,155.59,119.0,119.66,1.26,2.96,3.03,7.79,7.76,7.62,22.94,27.44,560.0,503.0,0.6,0.09,17.0,2.0,16.0,2.0
8480935,2022,Lawrence Pilut,BUF,D,4on5,17,1001.0,36.0,3.77,0.13,0.19,0.31,0.13,0.26,0.14,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,11.0,0.0,25.0,2.0,4.0,7.0,23.0,0.0,0.0,2923.0,0.0,0.0,0.0,0.0,3.96,0.29,0.29,0.29,0.29,2.0,4.0,4.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,0.17,0.13,0.0,0.0,0.0,0.0,10.0,6.0,6.0,0.04,0.0,0.0,0.34,0.34,0.34,12.4,1.93,1.89,1.93,1.89,12.0,5.0,5.0,22.0,3.0,0.0,0.0,13.0,2.0,2.0,0.43,0.19,1.3,1.0,0.0,2.0,22.0,17.0,17.0,0.23,0.0,0.0,2.15,2.15,2.11,1.85,8.09,14.0,98.0,0.13,0.0,1.0,0.0,1.0,0.0
8480935,2022,Lawrence Pilut,BUF,D,5on4,17,7.0,1.0,0.97,0.0,0.94,0.0,0.82,0.0,0.86,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.02,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8476458,2022,Ryan Strome,ANA,C,other,72,3379.0,55.0,13.08,0.45,0.44,0.59,0.38,0.56,0.41,213.0,8.13,2.12,0.62,1.33,0.27,3.33,2.33,2.03,2.12,2.03,1.0,0.0,10.0,0.0,1.0,11.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,0.0,0.0,27.0,1.0,5.0,1.0,3.0,3.0,4.0,0.15,0.45,1.52,0.0,1.0,2.0,11.0,10.0,10.0,0.0,0.18,0.94,0.2,2.1,2.1,2.01,55.0,16.0,7.0,6.0,26.0,5.0,2.0,14.0,34.0,27.0,26.0,4321.0,0.0,0.0,0.0,0.0,54.01,8.99,7.7,8.99,7.7,52.0,21.0,23.0,96.0,9.0,6.0,3.0,41.0,19.0,13.0,1.31,2.27,5.42,2.0,2.0,5.0,96.0,73.0,73.0,1.3,2.11,2.66,7.64,7.64,6.92,40.6,11.14,10.5,11.14,10.5,36.0,21.0,10.0,67.0,12.0,2.0,1.0,31.0,11.0,15.0,1.23,1.45,8.46,1.0,1.0,10.0,67.0,57.0,57.0,0.69,0.65,0.65,11.18,11.18,10.59,10.64,13.34,94.0,153.0,0.0,0.04,0.0,2.0,0.0,1.0
8476458,2022,Ryan Strome,ANA,C,all,72,74050.0,1566.0,12.6,0.41,0.4,0.49,0.41,0.47,0.41,336.0,112.75,11.85,8.39,24.27,3.86,59.02,45.6,11.33,11.87,11.36,10.0,12.0,119.0,34.0,32.0,185.0,35.0,13.0,13.0,0.0,22.0,2.0,46.0,57.0,106.0,140.0,25.0,56.0,361.0,27.0,27.0,35.0,100.0,42.0,11.0,3.27,5.25,3.33,4.0,5.0,4.0,182.09,153.0,151.5,14.0,1.89,2.21,2.51,11.23,11.21,10.97,1566.0,294.0,209.0,252.0,811.0,217.0,251.0,245.0,853.0,361.0,463.0,188593.0,56.0,26.0,10.0,21.0,658.02,55.2,52.25,54.9,51.98,644.0,265.0,298.0,1207.0,59.0,59.0,7.0,687.0,182.0,40.0,19.87,21.69,13.64,25.0,20.0,14.0,1185.72,909.0,897.63,10.42,10.49,11.08,54.54,54.24,52.73,737.84,80.66,77.05,81.98,78.33,748.0,271.0,261.0,1280.0,80.0,74.0,8.0,706.0,222.0,91.0,22.32,28.18,30.15,20.0,33.0,27.0,1320.45,1019.0,1046.22,10.91,16.56,16.82,74.74,76.11,73.75,131.33,198.71,2554.0,3601.0,0.0,0.0,0.0,0.0,0.0,0.0
8476458,2022,Ryan Strome,ANA,C,5on5,72,61127.0,1308.0,12.6,0.36,0.42,0.43,0.43,0.42,0.42,317.0,83.71,8.1,5.86,18.34,2.89,43.9,35.91,7.74,8.12,7.78,9.0,10.0,88.0,27.0,22.0,137.0,27.0,8.0,10.0,0.0,15.0,2.0,36.0,44.0,80.0,107.0,21.0,45.0,284.0,25.0,20.0,34.0,79.0,30.0,6.0,2.66,3.87,1.57,4.0,3.0,1.0,134.09,115.0,113.5,14.0,1.21,1.26,2.27,7.04,7.03,6.96,1308.0,209.0,174.0,229.0,696.0,186.0,227.0,200.0,695.0,284.0,384.0,152919.0,45.0,17.0,7.0,21.0,482.75,36.26,35.04,35.96,34.76,477.0,191.0,211.0,879.0,41.0,40.0,3.0,521.0,126.0,21.0,15.5,15.21,5.55,22.0,14.0,5.0,857.72,668.0,656.63,6.33,6.33,6.37,36.21,35.92,35.47,663.0,64.95,62.04,66.28,63.32,671.0,244.0,247.0,1162.0,63.0,72.0,7.0,644.0,201.0,70.0,20.15,25.44,19.36,19.0,29.0,15.0,1202.45,915.0,942.22,9.68,15.91,16.17,58.47,59.83,58.14,92.84,130.12,2042.0,2733.0,1.17,1.12,38.0,31.0,26.0,21.0
8476458,2022,Ryan Strome,ANA,C,4on5,72,815.0,56.0,7.35,0.03,0.08,0.13,0.09,0.14,0.1,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,25.0,4.0,25.0,4.0,12.0,7.0,33.0,14.0,19.0,11476.0,7.0,2.0,1.0,0.0,2.22,0.07,0.07,0.07,0.07,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.02,0.0,0.0,0.09,0.09,0.08,12.82,2.12,2.06,2.12,2.06,16.0,2.0,2.0,20.0,3.0,0.0,0.0,12.0,4.0,2.0,0.48,0.45,1.19,0.0,2.0,1.0,20.0,18.0,18.0,0.27,0.0,0.0,2.38,2.38,2.32,2.28,26.73,38.0,366.0,0.0,0.0,0.0,1.0,0.0,0.0
8476458,2022,Ryan Strome,ANA,C,5on4,72,8729.0,147.0,14.28,0.8,0.86,0.88,0.88,0.85,0.87,294.0,19.34,1.41,1.83,4.36,0.65,11.17,6.59,1.34,1.41,1.34,0.0,2.0,19.0,7.0,9.0,35.0,3.0,1.0,0.0,0.0,7.0,0.0,9.0,9.0,18.0,25.0,2.0,4.0,36.0,1.0,1.0,0.0,18.0,7.0,1.0,0.46,0.71,0.23,0.0,0.0,1.0,35.0,26.0,26.0,0.0,0.47,0.0,0.03,1.85,1.85,1.76,147.0,67.0,3.0,13.0,64.0,22.0,10.0,24.0,91.0,36.0,15.0,9936.0,4.0,5.0,1.0,0.0,117.47,9.66,9.23,9.66,9.23,110.0,53.0,64.0,227.0,8.0,13.0,1.0,122.0,35.0,6.0,2.99,3.98,2.68,1.0,3.0,4.0,227.0,163.0,163.0,2.74,2.05,2.05,10.35,10.35,10.02,20.71,2.41,2.41,2.41,2.41,24.0,4.0,2.0,30.0,2.0,0.0,0.0,18.0,6.0,4.0,0.43,0.84,1.14,0.0,1.0,1.0,30.0,28.0,28.0,0.26,0.0,0.0,2.67,2.67,2.67,19.38,3.18,313.0,41.0,0.0,0.16,0.0,2.0,0.0,2.0
8481624,2022,Ilya Mikheyev,VAN,R,other,46,938.0,18.0,9.76,0.22,0.53,0.47,0.55,0.38,0.56,132.0,1.46,0.13,0.09,0.25,0.05,0.61,0.88,0.13,0.13,0.13,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.12,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.02,0.0,0.0,0.15,0.15,0.15,18.0,5.0,1.0,1.0,11.0,3.0,4.0,2.0,9.0,0.0,0.0,2923.0,0.0,0.0,0.0,1.0,7.34,0.85,0.85,0.85,0.85,7.0,3.0,10.0,20.0,1.0,0.0,0.0,6.0,2.0,2.0,0.19,0.21,0.45,1.0,0.0,0.0,20.0,10.0,10.0,0.15,0.0,0.0,1.0,1.0,1.0,11.36,2.96,2.95,2.96,2.95,10.0,6.0,7.0,23.0,2.0,0.0,0.0,10.0,2.0,4.0,0.39,0.24,2.33,0.0,0.0,2.0,23.0,16.0,16.0,0.18,0.0,0.0,3.14,3.14,3.13,10.28,9.28,83.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
8481624,2022,Ilya Mikheyev,VAN,R,all,46,46678.0,1035.0,26.32,0.45,0.48,0.47,0.5,0.46,0.5,229.0,83.11,10.03,6.41,17.14,2.67,42.86,32.9,9.73,10.04,9.74,9.0,6.0,91.0,21.0,26.0,138.0,28.0,13.0,8.0,1.0,14.0,1.0,27.0,49.0,78.0,99.0,1.0,2.0,2.0,13.0,12.0,10.0,58.0,46.0,8.0,1.9,5.62,2.51,3.0,7.0,3.0,137.18,112.0,111.77,4.0,1.39,2.05,1.91,9.51,9.52,9.47,1035.0,111.0,91.0,172.0,661.0,148.0,141.0,166.0,580.0,2.0,8.0,121104.0,2.0,24.0,11.0,14.0,333.1,35.09,33.95,34.9,33.77,349.0,120.0,171.0,640.0,48.0,31.0,6.0,308.0,129.0,32.0,8.96,15.32,10.81,16.0,22.0,10.0,632.73,469.0,465.86,5.28,7.16,7.16,33.21,33.08,32.68,398.61,43.38,41.6,43.92,42.13,396.0,154.0,178.0,728.0,53.0,42.0,8.0,376.0,127.0,47.0,11.39,15.67,16.31,15.0,16.0,22.0,741.84,550.0,560.35,6.44,8.0,8.0,41.82,42.42,41.36,103.95,111.25,1932.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0
8481624,2022,Ilya Mikheyev,VAN,R,5on5,46,37885.0,814.0,26.32,0.46,0.45,0.47,0.47,0.47,0.47,205.0,68.5,7.81,5.34,14.34,2.25,36.43,26.83,7.66,7.82,7.67,8.0,5.0,78.0,15.0,22.0,115.0,25.0,12.0,7.0,1.0,13.0,1.0,22.0,38.0,66.0,81.0,1.0,2.0,2.0,13.0,12.0,8.0,47.0,42.0,4.0,1.61,5.07,1.13,3.0,7.0,2.0,114.18,93.0,92.77,4.0,1.12,1.63,1.12,7.81,7.82,7.78,814.0,84.0,70.0,158.0,502.0,120.0,106.0,118.0,470.0,2.0,5.0,99285.0,2.0,20.0,9.0,10.0,266.68,24.94,24.28,24.75,24.1,290.0,84.0,137.0,511.0,40.0,22.0,5.0,252.0,104.0,18.0,7.39,12.34,5.21,15.0,19.0,6.0,503.73,374.0,370.86,3.9,4.42,4.51,24.32,24.19,24.02,311.52,28.83,27.59,29.36,28.11,308.0,122.0,142.0,572.0,33.0,34.0,6.0,310.0,92.0,28.0,9.61,11.43,7.79,12.0,12.0,9.0,585.84,430.0,440.35,4.5,6.44,6.44,26.89,27.49,26.94,64.42,78.59,1417.0,1573.0,0.41,0.89,18.0,23.0,11.0,20.0
8481624,2022,Ilya Mikheyev,VAN,R,4on5,46,3830.0,111.0,23.68,0.04,0.15,0.05,0.12,0.07,0.14,136.0,3.14,0.34,0.17,0.42,0.09,0.92,2.07,0.34,0.34,0.34,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.1,0.0,0.23,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.04,0.0,0.0,0.37,0.37,0.37,111.0,1.0,16.0,8.0,86.0,6.0,26.0,24.0,55.0,0.0,0.0,7403.0,0.0,2.0,1.0,0.0,4.66,0.38,0.38,0.38,0.38,5.0,1.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.15,0.0,0.23,0.0,0.0,0.0,6.0,6.0,6.0,0.05,0.0,0.0,0.43,0.43,0.43,60.89,9.7,9.17,9.7,9.17,63.0,21.0,25.0,109.0,15.0,8.0,2.0,45.0,26.0,13.0,1.03,3.1,5.57,2.0,4.0,9.0,109.0,84.0,84.0,1.55,1.56,1.56,9.69,9.69,9.2,2.51,14.7,30.0,212.0,0.0,0.09,1.0,1.0,0.0,1.0
8481624,2022,Ilya Mikheyev,VAN,R,5on4,46,4025.0,92.0,23.79,0.87,0.87,0.87,0.89,0.85,0.87,284.0,9.11,1.62,0.76,1.98,0.26,4.58,2.8,1.47,1.62,1.47,1.0,1.0,7.0,5.0,3.0,15.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,3.0,0.18,0.29,1.15,0.0,0.0,1.0,15.0,12.0,12.0,0.0,0.19,0.42,0.79,1.02,1.02,1.01,92.0,21.0,4.0,5.0,62.0,19.0,5.0,22.0,46.0,0.0,3.0,10006.0,0.0,0.0,0.0,2.0,51.42,8.63,8.15,8.63,8.15,46.0,29.0,24.0,99.0,7.0,9.0,1.0,42.0,22.0,11.0,1.07,2.64,4.92,0.0,3.0,4.0,99.0,75.0,75.0,1.14,2.74,2.65,7.13,7.13,6.9,9.68,1.3,1.3,1.3,1.3,10.0,3.0,2.0,15.0,3.0,0.0,0.0,7.0,4.0,2.0,0.21,0.45,0.63,1.0,0.0,2.0,15.0,13.0,13.0,0.12,0.0,0.0,1.42,1.42,1.42,19.71,2.86,334.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8477492,2022,Nathan MacKinnon,COL,C,other,59,4290.0,58.0,85.24,0.52,0.42,0.71,0.32,0.67,0.34,131.0,36.05,4.12,2.72,7.13,1.27,23.82,11.94,3.84,4.12,3.84,7.0,5.0,34.0,17.0,17.0,68.0,17.0,5.0,4.0,0.0,5.0,0.0,26.0,11.0,29.0,46.0,1.0,2.0,31.0,2.0,1.0,3.0,40.0,6.0,5.0,1.23,0.64,2.25,0.0,1.0,4.0,68.0,51.0,51.0,0.0,0.85,1.33,0.01,4.95,4.95,4.62,58.0,20.0,11.0,7.0,20.0,6.0,7.0,16.0,29.0,31.0,20.0,2328.0,2.0,0.0,0.0,1.0,85.96,13.72,13.04,13.72,13.04,77.0,44.0,40.0,161.0,17.0,6.0,2.0,75.0,27.0,19.0,2.41,3.33,7.98,1.0,3.0,13.0,161.0,121.0,121.0,2.13,1.9,1.9,13.94,13.94,13.22,43.23,12.51,12.24,12.51,12.24,41.0,18.0,7.0,66.0,10.0,4.0,1.0,21.0,19.0,19.0,0.8,2.46,9.25,1.0,2.0,7.0,66.0,59.0,59.0,0.86,0.93,0.93,12.43,12.43,12.33,6.11,8.33,37.0,80.0,0.4,0.0,1.0,0.0,1.0,0.0
8477492,2022,Nathan MacKinnon,COL,C,all,59,78719.0,1424.0,100.24,0.6,0.42,0.62,0.44,0.61,0.44,122.0,287.26,25.68,20.54,61.45,9.12,170.25,108.96,24.76,26.01,25.08,35.0,25.0,306.0,90.0,123.0,519.0,90.0,30.0,21.0,0.0,62.0,12.0,139.0,132.0,276.0,366.0,15.0,30.0,444.0,44.0,36.0,34.0,310.0,67.0,19.0,10.23,7.85,7.6,12.0,9.0,9.0,529.65,396.0,402.08,6.0,4.77,6.24,2.16,28.29,28.62,27.8,1424.0,301.0,118.0,285.0,720.0,126.0,210.0,262.0,826.0,444.0,550.0,136132.0,30.0,50.0,25.0,32.0,914.1,93.37,90.0,94.65,91.23,949.0,331.0,449.0,1729.0,120.0,65.0,12.0,932.0,261.0,87.0,28.14,31.02,34.21,38.0,38.0,44.0,1764.66,1280.0,1301.59,15.86,14.37,14.37,94.86,95.99,93.43,604.33,61.27,58.43,60.86,58.07,635.0,196.0,239.0,1070.0,54.0,59.0,7.0,597.0,165.0,69.0,17.67,21.06,22.54,23.0,19.0,12.0,1050.64,831.0,819.17,8.68,12.4,12.4,57.56,57.14,55.99,90.03,124.06,1788.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0
8477492,2022,Nathan MacKinnon,COL,C,5on5,59,60504.0,1230.0,100.24,0.53,0.5,0.55,0.48,0.54,0.48,114.0,179.81,14.67,12.13,39.73,5.61,100.5,73.35,14.26,15.0,14.58,24.0,9.0,190.0,56.0,81.0,327.0,51.0,18.0,10.0,0.0,36.0,9.0,77.0,96.0,172.0,228.0,12.0,24.0,381.0,38.0,32.0,24.0,190.0,48.0,8.0,6.65,5.79,2.23,10.0,7.0,1.0,337.65,246.0,252.08,6.0,2.49,2.48,1.57,15.58,15.92,15.64,1230.0,204.0,105.0,262.0,659.0,105.0,192.0,216.0,717.0,381.0,475.0,110219.0,24.0,48.0,24.0,31.0,602.81,51.63,50.21,52.91,51.44,631.0,211.0,332.0,1174.0,65.0,36.0,6.0,627.0,175.0,40.0,19.7,21.03,10.9,30.0,25.0,10.0,1209.66,842.0,863.59,8.4,8.0,8.0,52.05,53.16,52.26,528.42,46.38,43.82,45.97,43.46,553.0,174.0,226.0,953.0,42.0,55.0,6.0,539.0,139.0,49.0,15.75,17.7,12.93,21.0,16.0,5.0,933.64,727.0,715.17,7.41,11.47,11.47,42.32,41.9,40.89,70.36,71.73,1581.0,1689.0,0.66,1.79,24.0,31.0,15.0,25.0
